Task 1 Pronoun vs Short Definite Noun Recipients,,,,,Task 2: Short Definite Noun vs Short Indefinite Noun Recipients,,,,,Task 3: Short Definite Noun vs Long Definite Noun Recipients,,,,,Task 4: Short Definite Noun vs Long Indefinite Noun Recipients,,,
[CLS] the woman pulled him the box . [SEP],[CLS] the woman pulled the box to him . [SEP],[CLS] the woman pulled the man the box . [SEP],[CLS] the woman pulled the box to the man . [SEP],,[CLS] the woman pulled the man the box . [SEP],[CLS] the woman pulled the box to the man . [SEP],[CLS] the woman pulled a man the box . [SEP],[CLS] the woman pulled the box to a man . [SEP],,[CLS] the woman pulled the man the box . [SEP],[CLS] the woman pulled the box to the man . [SEP],[CLS] the woman pulled the friend from childhood the box . [SEP],[CLS] the woman pulled the box to the friend from childhood . [SEP],,[CLS] the woman pulled the man the box . [SEP],[CLS] the woman pulled the box to the man . [SEP],[CLS] the woman pulled a friend from childhood the box . [SEP],[CLS] the woman pulled the box to a friend from childhood . [SEP]
[CLS] the man pushed her the box . [SEP],[CLS] the man pushed the box to her . [SEP],[CLS] the man pushed the woman the box . [SEP],[CLS] the man pushed the box to the woman . [SEP],,[CLS] the man pushed the woman the box . [SEP],[CLS] the man pushed the box to the woman . [SEP],[CLS] the man pushed a woman the box . [SEP],[CLS] the man pushed the box to a woman . [SEP],,[CLS] the man pushed the woman the box . [SEP],[CLS] the man pushed the box to the woman . [SEP],[CLS] the man pushed the friend from childhood the box . [SEP],[CLS] the man pushed the box to the friend from childhood . [SEP],,[CLS] the man pushed the woman the box . [SEP],[CLS] the man pushed the box to the woman . [SEP],[CLS] the man pushed a friend from childhood the box . [SEP],[CLS] the man pushed the box to a friend from childhood . [SEP]
[CLS] the woman pushed him the box . [SEP],[CLS] the woman pushed the box to him . [SEP],[CLS] the woman pushed the man the box . [SEP],[CLS] the woman pushed the box to the man . [SEP],,[CLS] the woman pushed the man the box . [SEP],[CLS] the woman pushed the box to the man . [SEP],[CLS] the woman pushed a man the box . [SEP],[CLS] the woman pushed the box to a man . [SEP],,[CLS] the woman pushed the man the box . [SEP],[CLS] the woman pushed the box to the man . [SEP],[CLS] the woman pushed the friend from childhood the box . [SEP],[CLS] the woman pushed the box to the friend from childhood . [SEP],,[CLS] the woman pushed the man the box . [SEP],[CLS] the woman pushed the box to the man . [SEP],[CLS] the woman pushed a friend from childhood the box . [SEP],[CLS] the woman pushed the box to a friend from childhood . [SEP]
[CLS] the man phoned her the news . [SEP],[CLS] the man phoned the news to her . [SEP],[CLS] the man phoned the woman the news . [SEP],[CLS] the man phoned the news to the woman . [SEP],,[CLS] the man phoned the woman the news . [SEP],[CLS] the man phoned the news to the woman . [SEP],[CLS] the man phoned a woman the news . [SEP],[CLS] the man phoned the news to a woman . [SEP],,[CLS] the man phoned the woman the news . [SEP],[CLS] the man phoned the news to the woman . [SEP],[CLS] the man phoned the friend from childhood the news . [SEP],[CLS] the man phoned the news to the friend from childhood . [SEP],,[CLS] the man phoned the woman the news . [SEP],[CLS] the man phoned the news to the woman . [SEP],[CLS] the man phoned a friend from childhood the news . [SEP],[CLS] the man phoned the news to a friend from childhood . [SEP]
[CLS] the woman phoned him the news . [SEP],[CLS] the woman phoned the news to him . [SEP],[CLS] the woman phoned the man the news . [SEP],[CLS] the woman phoned the news to the man . [SEP],,[CLS] the woman phoned the man the news . [SEP],[CLS] the woman phoned the news to the man . [SEP],[CLS] the woman phoned a man the news . [SEP],[CLS] the woman phoned the news to a man . [SEP],,[CLS] the woman phoned the man the news . [SEP],[CLS] the woman phoned the news to the man . [SEP],[CLS] the woman phoned the friend from childhood the news . [SEP],[CLS] the woman phoned the news to the friend from childhood . [SEP],,[CLS] the woman phoned the man the news . [SEP],[CLS] the woman phoned the news to the man . [SEP],[CLS] the woman phoned a friend from childhood the news . [SEP],[CLS] the woman phoned the news to a friend from childhood . [SEP]
[CLS] the man telephoned her the news . [SEP],[CLS] the man telephoned the news to her . [SEP],[CLS] the man telephoned the woman the news . [SEP],[CLS] the man telephoned the news to the woman . [SEP],,[CLS] the man telephoned the woman the news . [SEP],[CLS] the man telephoned the news to the woman . [SEP],[CLS] the man telephoned a woman the news . [SEP],[CLS] the man telephoned the news to a woman . [SEP],,[CLS] the man telephoned the woman the news . [SEP],[CLS] the man telephoned the news to the woman . [SEP],[CLS] the man telephoned the friend from childhood the news . [SEP],[CLS] the man telephoned the news to the friend from childhood . [SEP],,[CLS] the man telephoned the woman the news . [SEP],[CLS] the man telephoned the news to the woman . [SEP],[CLS] the man telephoned a friend from childhood the news . [SEP],[CLS] the man telephoned the news to a friend from childhood . [SEP]
[CLS] the woman telephoned him the news . [SEP],[CLS] the woman telephoned the news to him . [SEP],[CLS] the woman telephoned the man the news . [SEP],[CLS] the woman telephoned the news to the man . [SEP],,[CLS] the woman telephoned the man the news . [SEP],[CLS] the woman telephoned the news to the man . [SEP],[CLS] the woman telephoned a man the news . [SEP],[CLS] the woman telephoned the news to a man . [SEP],,[CLS] the woman telephoned the man the news . [SEP],[CLS] the woman telephoned the news to the man . [SEP],[CLS] the woman telephoned the friend from childhood the news . [SEP],[CLS] the woman telephoned the news to the friend from childhood . [SEP],,[CLS] the woman telephoned the man the news . [SEP],[CLS] the woman telephoned the news to the man . [SEP],[CLS] the woman telephoned a friend from childhood the news . [SEP],[CLS] the woman telephoned the news to a friend from childhood . [SEP]
[CLS] the man fed her the food . [SEP],[CLS] the man fed the food to her . [SEP],[CLS] the man fed the woman the food . [SEP],[CLS] the man fed the food to the woman . [SEP],,[CLS] the man fed the woman the food . [SEP],[CLS] the man fed the food to the woman . [SEP],[CLS] the man fed a woman the food . [SEP],[CLS] the man fed the food to a woman . [SEP],,[CLS] the man fed the woman the food . [SEP],[CLS] the man fed the food to the woman . [SEP],[CLS] the man fed the friend from childhood the food . [SEP],[CLS] the man fed the food to the friend from childhood . [SEP],,[CLS] the man fed the woman the food . [SEP],[CLS] the man fed the food to the woman . [SEP],[CLS] the man fed a friend from childhood the food . [SEP],[CLS] the man fed the food to a friend from childhood . [SEP]
[CLS] the woman fed him the food . [SEP],[CLS] the woman fed the food to him . [SEP],[CLS] the woman fed the man the food . [SEP],[CLS] the woman fed the food to the man . [SEP],,[CLS] the woman fed the man the food . [SEP],[CLS] the woman fed the food to the man . [SEP],[CLS] the woman fed a man the food . [SEP],[CLS] the woman fed the food to a man . [SEP],,[CLS] the woman fed the man the food . [SEP],[CLS] the woman fed the food to the man . [SEP],[CLS] the woman fed the friend from childhood the food . [SEP],[CLS] the woman fed the food to the friend from childhood . [SEP],,[CLS] the woman fed the man the food . [SEP],[CLS] the woman fed the food to the man . [SEP],[CLS] the woman fed a friend from childhood the food . [SEP],[CLS] the woman fed the food to a friend from childhood . [SEP]
[CLS] the man gave her the money . [SEP],[CLS] the man gave the money to her . [SEP],[CLS] the man gave the woman the money . [SEP],[CLS] the man gave the money to the woman . [SEP],,[CLS] the man gave the woman the money . [SEP],[CLS] the man gave the money to the woman . [SEP],[CLS] the man gave a woman the money . [SEP],[CLS] the man gave the money to a woman . [SEP],,[CLS] the man gave the woman the money . [SEP],[CLS] the man gave the money to the woman . [SEP],[CLS] the man gave the friend from childhood the money . [SEP],[CLS] the man gave the money to the friend from childhood . [SEP],,[CLS] the man gave the woman the money . [SEP],[CLS] the man gave the money to the woman . [SEP],[CLS] the man gave a friend from childhood the money . [SEP],[CLS] the man gave the money to a friend from childhood . [SEP]
[CLS] the woman gave him the money . [SEP],[CLS] the woman gave the money to him . [SEP],[CLS] the woman gave the man the money . [SEP],[CLS] the woman gave the money to the man . [SEP],,[CLS] the woman gave the man the money . [SEP],[CLS] the woman gave the money to the man . [SEP],[CLS] the woman gave a man the money . [SEP],[CLS] the woman gave the money to a man . [SEP],,[CLS] the woman gave the man the money . [SEP],[CLS] the woman gave the money to the man . [SEP],[CLS] the woman gave the friend from childhood the money . [SEP],[CLS] the woman gave the money to the friend from childhood . [SEP],,[CLS] the woman gave the man the money . [SEP],[CLS] the woman gave the money to the man . [SEP],[CLS] the woman gave a friend from childhood the money . [SEP],[CLS] the woman gave the money to a friend from childhood . [SEP]
[CLS] the man leased her the money . [SEP],[CLS] the man leased the money to her . [SEP],[CLS] the man leased the woman the money . [SEP],[CLS] the man leased the money to the woman . [SEP],,[CLS] the man leased the woman the money . [SEP],[CLS] the man leased the money to the woman . [SEP],[CLS] the man leased a woman the money . [SEP],[CLS] the man leased the money to a woman . [SEP],,[CLS] the man leased the woman the money . [SEP],[CLS] the man leased the money to the woman . [SEP],[CLS] the man leased the friend from childhood the money . [SEP],[CLS] the man leased the money to the friend from childhood . [SEP],,[CLS] the man leased the woman the money . [SEP],[CLS] the man leased the money to the woman . [SEP],[CLS] the man leased a friend from childhood the money . [SEP],[CLS] the man leased the money to a friend from childhood . [SEP]
[CLS] the woman leased him the money . [SEP],[CLS] the woman leased the money to him . [SEP],[CLS] the woman leased the man the money . [SEP],[CLS] the woman leased the money to the man . [SEP],,[CLS] the woman leased the man the money . [SEP],[CLS] the woman leased the money to the man . [SEP],[CLS] the woman leased a man the money . [SEP],[CLS] the woman leased the money to a man . [SEP],,[CLS] the woman leased the man the money . [SEP],[CLS] the woman leased the money to the man . [SEP],[CLS] the woman leased the friend from childhood the money . [SEP],[CLS] the woman leased the money to the friend from childhood . [SEP],,[CLS] the woman leased the man the money . [SEP],[CLS] the woman leased the money to the man . [SEP],[CLS] the woman leased a friend from childhood the money . [SEP],[CLS] the woman leased the money to a friend from childhood . [SEP]
[CLS] the man lent her the land . [SEP],[CLS] the man lent the land to her . [SEP],[CLS] the man lent the woman the land . [SEP],[CLS] the man lent the land to the woman . [SEP],,[CLS] the man lent the woman the land . [SEP],[CLS] the man lent the land to the woman . [SEP],[CLS] the man lent a woman the land . [SEP],[CLS] the man lent the land to a woman . [SEP],,[CLS] the man lent the woman the land . [SEP],[CLS] the man lent the land to the woman . [SEP],[CLS] the man lent the friend from childhood the land . [SEP],[CLS] the man lent the land to the friend from childhood . [SEP],,[CLS] the man lent the woman the land . [SEP],[CLS] the man lent the land to the woman . [SEP],[CLS] the man lent a friend from childhood the land . [SEP],[CLS] the man lent the land to a friend from childhood . [SEP]
[CLS] the woman lent him the land . [SEP],[CLS] the woman lent the land to him . [SEP],[CLS] the woman lent the man the land . [SEP],[CLS] the woman lent the land to the man . [SEP],,[CLS] the woman lent the man the land . [SEP],[CLS] the woman lent the land to the man . [SEP],[CLS] the woman lent a man the land . [SEP],[CLS] the woman lent the land to a man . [SEP],,[CLS] the woman lent the man the land . [SEP],[CLS] the woman lent the land to the man . [SEP],[CLS] the woman lent the friend from childhood the land . [SEP],[CLS] the woman lent the land to the friend from childhood . [SEP],,[CLS] the woman lent the man the land . [SEP],[CLS] the woman lent the land to the man . [SEP],[CLS] the woman lent a friend from childhood the land . [SEP],[CLS] the woman lent the land to a friend from childhood . [SEP]
[CLS] the man loaned her the land . [SEP],[CLS] the man loaned the land to her . [SEP],[CLS] the man loaned the woman the land . [SEP],[CLS] the man loaned the land to the woman . [SEP],,[CLS] the man loaned the woman the land . [SEP],[CLS] the man loaned the land to the woman . [SEP],[CLS] the man loaned a woman the land . [SEP],[CLS] the man loaned the land to a woman . [SEP],,[CLS] the man loaned the woman the land . [SEP],[CLS] the man loaned the land to the woman . [SEP],[CLS] the man loaned the friend from childhood the land . [SEP],[CLS] the man loaned the land to the friend from childhood . [SEP],,[CLS] the man loaned the woman the land . [SEP],[CLS] the man loaned the land to the woman . [SEP],[CLS] the man loaned a friend from childhood the land . [SEP],[CLS] the man loaned the land to a friend from childhood . [SEP]
[CLS] the woman loaned him the land . [SEP],[CLS] the woman loaned the land to him . [SEP],[CLS] the woman loaned the man the land . [SEP],[CLS] the woman loaned the land to the man . [SEP],,[CLS] the woman loaned the man the land . [SEP],[CLS] the woman loaned the land to the man . [SEP],[CLS] the woman loaned a man the land . [SEP],[CLS] the woman loaned the land to a man . [SEP],,[CLS] the woman loaned the man the land . [SEP],[CLS] the woman loaned the land to the man . [SEP],[CLS] the woman loaned the friend from childhood the land . [SEP],[CLS] the woman loaned the land to the friend from childhood . [SEP],,[CLS] the woman loaned the man the land . [SEP],[CLS] the woman loaned the land to the man . [SEP],[CLS] the woman loaned a friend from childhood the land . [SEP],[CLS] the woman loaned the land to a friend from childhood . [SEP]
[CLS] the man passed her the salt . [SEP],[CLS] the man passed the salt to her . [SEP],[CLS] the man passed the woman the salt . [SEP],[CLS] the man passed the salt to the woman . [SEP],,[CLS] the man passed the woman the salt . [SEP],[CLS] the man passed the salt to the woman . [SEP],[CLS] the man passed a woman the salt . [SEP],[CLS] the man passed the salt to a woman . [SEP],,[CLS] the man passed the woman the salt . [SEP],[CLS] the man passed the salt to the woman . [SEP],[CLS] the man passed the friend from childhood the salt . [SEP],[CLS] the man passed the salt to the friend from childhood . [SEP],,[CLS] the man passed the woman the salt . [SEP],[CLS] the man passed the salt to the woman . [SEP],[CLS] the man passed a friend from childhood the salt . [SEP],[CLS] the man passed the salt to a friend from childhood . [SEP]
[CLS] the woman passed him the salt . [SEP],[CLS] the woman passed the salt to him . [SEP],[CLS] the woman passed the man the salt . [SEP],[CLS] the woman passed the salt to the man . [SEP],,[CLS] the woman passed the man the salt . [SEP],[CLS] the woman passed the salt to the man . [SEP],[CLS] the woman passed a man the salt . [SEP],[CLS] the woman passed the salt to a man . [SEP],,[CLS] the woman passed the man the salt . [SEP],[CLS] the woman passed the salt to the man . [SEP],[CLS] the woman passed the friend from childhood the salt . [SEP],[CLS] the woman passed the salt to the friend from childhood . [SEP],,[CLS] the woman passed the man the salt . [SEP],[CLS] the woman passed the salt to the man . [SEP],[CLS] the woman passed a friend from childhood the salt . [SEP],[CLS] the woman passed the salt to a friend from childhood . [SEP]
[CLS] the man paid her the money . [SEP],[CLS] the man paid the money to her . [SEP],[CLS] the man paid the woman the money . [SEP],[CLS] the man paid the money to the woman . [SEP],,[CLS] the man paid the woman the money . [SEP],[CLS] the man paid the money to the woman . [SEP],[CLS] the man paid a woman the money . [SEP],[CLS] the man paid the money to a woman . [SEP],,[CLS] the man paid the woman the money . [SEP],[CLS] the man paid the money to the woman . [SEP],[CLS] the man paid the friend from childhood the money . [SEP],[CLS] the man paid the money to the friend from childhood . [SEP],,[CLS] the man paid the woman the money . [SEP],[CLS] the man paid the money to the woman . [SEP],[CLS] the man paid a friend from childhood the money . [SEP],[CLS] the man paid the money to a friend from childhood . [SEP]
[CLS] the woman paid him the money . [SEP],[CLS] the woman paid the money to him . [SEP],[CLS] the woman paid the man the money . [SEP],[CLS] the woman paid the money to the man . [SEP],,[CLS] the woman paid the man the money . [SEP],[CLS] the woman paid the money to the man . [SEP],[CLS] the woman paid a man the money . [SEP],[CLS] the woman paid the money to a man . [SEP],,[CLS] the woman paid the man the money . [SEP],[CLS] the woman paid the money to the man . [SEP],[CLS] the woman paid the friend from childhood the money . [SEP],[CLS] the woman paid the money to the friend from childhood . [SEP],,[CLS] the woman paid the man the money . [SEP],[CLS] the woman paid the money to the man . [SEP],[CLS] the woman paid a friend from childhood the money . [SEP],[CLS] the woman paid the money to a friend from childhood . [SEP]
[CLS] the man rented her the money . [SEP],[CLS] the man rented the money to her . [SEP],[CLS] the man rented the woman the money . [SEP],[CLS] the man rented the money to the woman . [SEP],,[CLS] the man rented the woman the money . [SEP],[CLS] the man rented the money to the woman . [SEP],[CLS] the man rented a woman the money . [SEP],[CLS] the man rented the money to a woman . [SEP],,[CLS] the man rented the woman the money . [SEP],[CLS] the man rented the money to the woman . [SEP],[CLS] the man rented the friend from childhood the money . [SEP],[CLS] the man rented the money to the friend from childhood . [SEP],,[CLS] the man rented the woman the money . [SEP],[CLS] the man rented the money to the woman . [SEP],[CLS] the man rented a friend from childhood the money . [SEP],[CLS] the man rented the money to a friend from childhood . [SEP]
[CLS] the woman rented him the money . [SEP],[CLS] the woman rented the money to him . [SEP],[CLS] the woman rented the man the money . [SEP],[CLS] the woman rented the money to the man . [SEP],,[CLS] the woman rented the man the money . [SEP],[CLS] the woman rented the money to the man . [SEP],[CLS] the woman rented a man the money . [SEP],[CLS] the woman rented the money to a man . [SEP],,[CLS] the woman rented the man the money . [SEP],[CLS] the woman rented the money to the man . [SEP],[CLS] the woman rented the friend from childhood the money . [SEP],[CLS] the woman rented the money to the friend from childhood . [SEP],,[CLS] the woman rented the man the money . [SEP],[CLS] the woman rented the money to the man . [SEP],[CLS] the woman rented a friend from childhood the money . [SEP],[CLS] the woman rented the money to a friend from childhood . [SEP]
[CLS] the man repaid her the money . [SEP],[CLS] the man repaid the money to her . [SEP],[CLS] the man repaid the woman the money . [SEP],[CLS] the man repaid the money to the woman . [SEP],,[CLS] the man repaid the woman the money . [SEP],[CLS] the man repaid the money to the woman . [SEP],[CLS] the man repaid a woman the money . [SEP],[CLS] the man repaid the money to a woman . [SEP],,[CLS] the man repaid the woman the money . [SEP],[CLS] the man repaid the money to the woman . [SEP],[CLS] the man repaid the friend from childhood the money . [SEP],[CLS] the man repaid the money to the friend from childhood . [SEP],,[CLS] the man repaid the woman the money . [SEP],[CLS] the man repaid the money to the woman . [SEP],[CLS] the man repaid a friend from childhood the money . [SEP],[CLS] the man repaid the money to a friend from childhood . [SEP]
[CLS] the woman repaid him the money . [SEP],[CLS] the woman repaid the money to him . [SEP],[CLS] the woman repaid the man the money . [SEP],[CLS] the woman repaid the money to the man . [SEP],,[CLS] the woman repaid the man the money . [SEP],[CLS] the woman repaid the money to the man . [SEP],[CLS] the woman repaid a man the money . [SEP],[CLS] the woman repaid the money to a man . [SEP],,[CLS] the woman repaid the man the money . [SEP],[CLS] the woman repaid the money to the man . [SEP],[CLS] the woman repaid the friend from childhood the money . [SEP],[CLS] the woman repaid the money to the friend from childhood . [SEP],,[CLS] the woman repaid the man the money . [SEP],[CLS] the woman repaid the money to the man . [SEP],[CLS] the woman repaid a friend from childhood the money . [SEP],[CLS] the woman repaid the money to a friend from childhood . [SEP]
[CLS] the man sold her the land . [SEP],[CLS] the man sold the land to her . [SEP],[CLS] the man sold the woman the land . [SEP],[CLS] the man sold the land to the woman . [SEP],,[CLS] the man sold the woman the land . [SEP],[CLS] the man sold the land to the woman . [SEP],[CLS] the man sold a woman the land . [SEP],[CLS] the man sold the land to a woman . [SEP],,[CLS] the man sold the woman the land . [SEP],[CLS] the man sold the land to the woman . [SEP],[CLS] the man sold the friend from childhood the land . [SEP],[CLS] the man sold the land to the friend from childhood . [SEP],,[CLS] the man sold the woman the land . [SEP],[CLS] the man sold the land to the woman . [SEP],[CLS] the man sold a friend from childhood the land . [SEP],[CLS] the man sold the land to a friend from childhood . [SEP]
[CLS] the woman sold him the land . [SEP],[CLS] the woman sold the land to him . [SEP],[CLS] the woman sold the man the land . [SEP],[CLS] the woman sold the land to the man . [SEP],,[CLS] the woman sold the man the land . [SEP],[CLS] the woman sold the land to the man . [SEP],[CLS] the woman sold a man the land . [SEP],[CLS] the woman sold the land to a man . [SEP],,[CLS] the woman sold the man the land . [SEP],[CLS] the woman sold the land to the man . [SEP],[CLS] the woman sold the friend from childhood the land . [SEP],[CLS] the woman sold the land to the friend from childhood . [SEP],,[CLS] the woman sold the man the land . [SEP],[CLS] the woman sold the land to the man . [SEP],[CLS] the woman sold a friend from childhood the land . [SEP],[CLS] the woman sold the land to a friend from childhood . [SEP]
[CLS] the man served her the dish . [SEP],[CLS] the man served the dish to her . [SEP],[CLS] the man served the woman the dish . [SEP],[CLS] the man served the dish to the woman . [SEP],,[CLS] the man served the woman the dish . [SEP],[CLS] the man served the dish to the woman . [SEP],[CLS] the man served a woman the dish . [SEP],[CLS] the man served the dish to a woman . [SEP],,[CLS] the man served the woman the dish . [SEP],[CLS] the man served the dish to the woman . [SEP],[CLS] the man served the friend from childhood the dish . [SEP],[CLS] the man served the dish to the friend from childhood . [SEP],,[CLS] the man served the woman the dish . [SEP],[CLS] the man served the dish to the woman . [SEP],[CLS] the man served a friend from childhood the dish . [SEP],[CLS] the man served the dish to a friend from childhood . [SEP]
[CLS] the woman served him the dish . [SEP],[CLS] the woman served the dish to him . [SEP],[CLS] the woman served the man the dish . [SEP],[CLS] the woman served the dish to the man . [SEP],,[CLS] the woman served the man the dish . [SEP],[CLS] the woman served the dish to the man . [SEP],[CLS] the woman served a man the dish . [SEP],[CLS] the woman served the dish to a man . [SEP],,[CLS] the woman served the man the dish . [SEP],[CLS] the woman served the dish to the man . [SEP],[CLS] the woman served the friend from childhood the dish . [SEP],[CLS] the woman served the dish to the friend from childhood . [SEP],,[CLS] the woman served the man the dish . [SEP],[CLS] the woman served the dish to the man . [SEP],[CLS] the woman served a friend from childhood the dish . [SEP],[CLS] the woman served the dish to a friend from childhood . [SEP]
